"Date","symbol","buy_and_hold","sma20_50","rsi_mean_reversion"
"2021-07-10","ETHUSDT","69890.3973509935","216564.311664446","5727.96056500923"
"2021-07-11","ETHUSDT","70875.8278145697","216564.311664446","5727.96056500923"
"2021-07-12","ETHUSDT","67270.8609271525","216564.311664446","5727.96056500923"
"2021-07-13","ETHUSDT","64243.3774834439","216564.311664446","5727.96056500923"
"2021-07-14","ETHUSDT","66045.6953642385","216564.311664446","5727.96056500923"
"2021-07-15","ETHUSDT","63559.9337748346","216564.311664446","5727.96056500923"
"2021-07-16","ETHUSDT","62127.8145695366","216564.311664446","5727.96056500923"
"2021-07-17","ETHUSDT","62900.3311258279","216564.311664446","5727.96056500923"
"2021-07-18","ETHUSDT","62637.0860927154","216564.311664446","5727.96056500923"
"2021-07-19","ETHUSDT","60222.8476821193","216564.311664446","5727.96056500923"
"2021-07-20","ETHUSDT","59140.0662251657","216564.311664446","5727.96056500923"
"2021-07-21","ETHUSDT","66076.1589403975","216564.311664446","5727.96056500923"
"2021-07-22","ETHUSDT","67038.4105960266","216564.311664446","5727.96056500923"
"2021-07-23","ETHUSDT","70339.4039735101","216564.311664446","5727.96056500923"
"2021-07-24","ETHUSDT","72342.7152317882","216564.311664446","5727.96056500923"
"2021-07-25","ETHUSDT","72509.6026490068","216564.311664446","5727.96056500923"
"2021-07-26","ETHUSDT","73777.4834437088","216564.311664446","5727.96056500923"
"2021-07-27","ETHUSDT","76142.0529801326","216564.311664446","5727.96056500923"
"2021-07-28","ETHUSDT","76188.7417218545","216564.311664446","5727.96056500923"
"2021-07-29","ETHUSDT","78904.6357615896","216564.311664446","5727.96056500923"
"2021-07-30","ETHUSDT","81516.8874172187","216564.311664446","5727.96056500923"
"2021-07-31","ETHUSDT","83809.6026490068","216564.311664446","5727.96056500923"
"2021-08-01","ETHUSDT","84625.4966887419","216564.311664446","5727.96056500923"
"2021-08-02","ETHUSDT","86322.1854304638","216564.311664446","5727.96056500923"
"2021-08-03","ETHUSDT","83080.7947019869","208324.058006183","5727.96056500923"
"2021-08-04","ETHUSDT","90224.5033112585","226236.818374393","5727.96056500923"
"2021-08-05","ETHUSDT","93608.9403973512","234723.252217142","5727.96056500923"
"2021-08-06","ETHUSDT","95747.6821192055","240086.120448266","5727.96056500923"
"2021-08-07","ETHUSDT","104646.026490066","262398.608135988","5727.96056500923"
"2021-08-08","ETHUSDT","99730.1324503314","250072.065055129","5727.96056500923"
"2021-08-09","ETHUSDT","104652.980132451","262416.044307664","5727.96056500923"
"2021-08-10","ETHUSDT","104028.476821192","260850.110032405","5727.96056500923"
"2021-08-11","ETHUSDT","104652.317880795","262414.383719885","5727.96056500923"
"2021-08-12","ETHUSDT","100859.602649007","252904.197511603","5727.96056500923"
"2021-08-13","ETHUSDT","110010.59602649","275850.199436877","5727.96056500923"
"2021-08-14","ETHUSDT","108051.655629139","270938.180787654","5727.96056500923"
"2021-08-15","ETHUSDT","109506.291390729","274585.661843441","5727.96056500923"
"2021-08-16","ETHUSDT","104189.735099338","261254.463156504","5727.96056500923"
"2021-08-17","ETHUSDT","99725.8278145697","250061.271234568","5727.96056500923"
"2021-08-18","ETHUSDT","99819.5364238413","250296.244405246","5727.96056500923"
"2021-08-19","ETHUSDT","105434.437086093","264375.537886461","5727.96056500923"
"2021-08-20","ETHUSDT","108768.874172186","272736.597351923","5727.96056500923"
"2021-08-21","ETHUSDT","106736.092715232","267639.423165382","5727.96056500923"
"2021-08-22","ETHUSDT","107218.543046358","268849.161362123","5727.96056500923"
"2021-08-23","ETHUSDT","109976.158940398","275763.848872387","5727.96056500923"
"2021-08-24","ETHUSDT","104987.417218543","263254.641135878","5727.96056500923"
"2021-08-25","ETHUSDT","106850","267925.044263308","5727.96056500923"
"2021-08-26","ETHUSDT","102423.841059603","256826.505844755","5727.96056500923"
"2021-08-27","ETHUSDT","108392.384105961","271792.553199765","5727.96056500923"
"2021-08-28","ETHUSDT","107433.112582782","269387.191802403","5727.96056500923"
"2021-08-29","ETHUSDT","106737.417218543","267642.744340939","5727.96056500923"
"2021-08-30","ETHUSDT","106941.721854305","268155.03567065","5727.96056500923"
"2021-08-31","ETHUSDT","113549.668874172","284724.380525939","5727.96056500923"
"2021-09-01","ETHUSDT","126715.894039735","317738.526153119","5727.96056500923"
"2021-09-02","ETHUSDT","125358.278145696","314334.321206903","5727.96056500923"
"2021-09-03","ETHUSDT","130400.993377484","326978.866847371","5727.96056500923"
"2021-09-04","ETHUSDT","128659.602649007","322612.351283433","5727.96056500923"
"2021-09-05","ETHUSDT","130804.304635762","327990.164804564","5727.96056500923"
"2021-09-06","ETHUSDT","130025.496688742","326037.313576881","5727.96056500923"
"2021-09-07","ETHUSDT","113727.483443709","285170.248344504","5727.96056500923"
"2021-09-08","ETHUSDT","115860.927152318","290519.831873399","5727.96056500923"
"2021-09-09","ETHUSDT","113408.278145696","284369.845035199","5727.96056500923"
"2021-09-10","ETHUSDT","106253.642384106","266429.684968641","5727.96056500923"
"2021-09-11","ETHUSDT","108185.761589404","271274.449812829","5727.96056500923"
"2021-09-12","ETHUSDT","112722.185430464","282649.476096526","5727.96056500923"
"2021-09-13","ETHUSDT","108786.42384106","272780.602928057","5727.96056500923"
"2021-09-14","ETHUSDT","113720.860927153","285153.642466718","5727.96056500923"
"2021-09-15","ETHUSDT","119653.973509934","300030.848375571","5727.96056500923"
"2021-09-16","ETHUSDT","118145.033112583","296247.199121935","5727.96056500923"
"2021-09-17","ETHUSDT","112576.490066225","282284.146785225","5727.96056500923"
"2021-09-18","ETHUSDT","113762.913907285","285259.089790662","5727.96056500923"
"2021-09-19","ETHUSDT","110219.205298014","276373.284587149","5727.96056500923"
"2021-09-20","ETHUSDT","98585.4304635764","247201.739079747","5727.96056500923"
"2021-09-21","ETHUSDT","91586.092715232","229650.986847281","5727.96056500923"
"2021-09-22","ETHUSDT","101884.768211921","255474.787392941","5727.96056500923"
"2021-09-23","ETHUSDT","104387.417218543","261750.148608428","5727.96056500923"
"2021-09-24","ETHUSDT","96971.1920529804","243154.056369307","5727.96056500923"
"2021-09-25","ETHUSDT","96746.0264900665","242589.456524569","5727.96056500923"
"2021-09-26","ETHUSDT","101303.642384106","242468.161796307","5727.96056500923"
"2021-09-27","ETHUSDT","96873.8410596029","242468.161796307","5727.96056500923"
"2021-09-28","ETHUSDT","92877.8145695366","242468.161796307","5727.96056500923"
"2021-09-29","ETHUSDT","94385.7615894042","242468.161796307","5727.96056500923"
"2021-09-30","ETHUSDT","99357.9470198678","242468.161796307","5727.96056500923"
"2021-10-01","ETHUSDT","109599.668874172","242468.161796307","5727.96056500923"
"2021-10-02","ETHUSDT","112177.483443709","242468.161796307","5727.96056500923"
"2021-10-03","ETHUSDT","113169.867549669","242468.161796307","5727.96056500923"
"2021-10-04","ETHUSDT","112129.470198676","242468.161796307","5727.96056500923"
"2021-10-05","ETHUSDT","116399.668874172","242468.161796307","5727.96056500923"
"2021-10-06","ETHUSDT","118373.841059603","242468.161796307","5727.96056500923"
"2021-10-07","ETHUSDT","118790.397350994","242468.161796307","5727.96056500923"
"2021-10-08","ETHUSDT","117984.437086093","242468.161796307","5727.96056500923"
"2021-10-09","ETHUSDT","118371.523178808","242468.161796307","5727.96056500923"
"2021-10-10","ETHUSDT","113053.642384106","242468.161796307","5727.96056500923"
"2021-10-11","ETHUSDT","117288.741721855","242468.161796307","5727.96056500923"
"2021-10-12","ETHUSDT","115611.258278146","242468.161796307","5727.96056500923"
"2021-10-13","ETHUSDT","119450.993377484","242468.161796307","5727.96056500923"
"2021-10-14","ETHUSDT","125523.841059603","242468.161796307","5727.96056500923"
"2021-10-15","ETHUSDT","128112.251655629","242468.161796307","5727.96056500923"
"2021-10-16","ETHUSDT","126819.867549669","242468.161796307","5727.96056500923"
"2021-10-17","ETHUSDT","127379.139072848","243416.204484027","5727.96056500923"
"2021-10-18","ETHUSDT","124005.298013245","236968.935400263","5727.96056500923"
"2021-10-19","ETHUSDT","128378.476821192","245325.897103009","5727.96056500923"
"2021-10-20","ETHUSDT","137786.42384106","263304.090174743","5727.96056500923"
"2021-10-21","ETHUSDT","134204.966887418","256460.075805326","5727.96056500923"
"2021-10-22","ETHUSDT","131529.801324504","251347.946359087","5727.96056500923"
"2021-10-23","ETHUSDT","137984.105960265","263681.852432375","5727.96056500923"
"2021-10-24","ETHUSDT","135176.490066225","258316.615945847","5727.96056500923"
"2021-10-25","ETHUSDT","139747.350993378","267051.339906223","5727.96056500923"
"2021-10-26","ETHUSDT","136805.298013245","261429.199773802","5727.96056500923"
"2021-10-27","ETHUSDT","129867.549668874","248171.453003459","5727.96056500923"
"2021-10-28","ETHUSDT","141921.19205298","271205.459204968","5727.96056500923"
"2021-10-29","ETHUSDT","146320.860927153","279613.042315771","5727.96056500923"
"2021-10-30","ETHUSDT","143135.099337749","273525.185229218","5727.96056500923"
"2021-10-31","ETHUSDT","141960.59602649","271280.758549454","5727.96056500923"
"2021-11-01","ETHUSDT","143027.483443709","273319.535758983","5727.96056500923"
"2021-11-02","ETHUSDT","151983.112582782","290433.36828813","5727.96056500923"
"2021-11-03","ETHUSDT","152428.80794702","291285.073478703","5727.96056500923"
"2021-11-04","ETHUSDT","150076.821192053","286790.525210769","5727.96056500923"
"2021-11-05","ETHUSDT","148153.642384106","283115.410985771","5727.96056500923"
"2021-11-06","ETHUSDT","149602.649006623","285884.402006534","5727.96056500923"
"2021-11-07","ETHUSDT","152734.768211921","291869.750741771","5727.96056500923"
"2021-11-08","ETHUSDT","159204.63576159","304233.396892292","5727.96056500923"
"2021-11-09","ETHUSDT","156699.668874173","299446.509992825","5727.96056500923"
"2021-11-10","ETHUSDT","153270.860927153","292894.201487341","5727.96056500923"
"2021-11-11","ETHUSDT","156258.278145696","298603.030781061","5727.96056500923"
"2021-11-12","ETHUSDT","154485.430463577","295215.193046792","5727.96056500923"
"2021-11-13","ETHUSDT","153784.105960265","293874.991268461","5727.96056500923"
"2021-11-14","ETHUSDT","153195.364238411","292749.930474376","5727.96056500923"
"2021-11-15","ETHUSDT","151118.543046358","288781.212082643","5727.96056500923"
"2021-11-16","ETHUSDT","139396.026490067","266379.973481856","5727.96056500923"
"2021-11-17","ETHUSDT","141980.132450332","271318.091837897","5727.96056500923"
"2021-11-18","ETHUSDT","132347.682119206","252910.882332872","5727.96056500923"
"2021-11-19","ETHUSDT","142210.59602649","271758.498088","5727.96056500923"
"2021-11-20","ETHUSDT","146098.344370861","279187.822488085","5727.96056500923"
"2021-11-21","ETHUSDT","141003.642384106","269452.060183365","5727.96056500923"
"2021-11-22","ETHUSDT","135297.01986755","258546.94335251","5727.96056500923"
"2021-11-23","ETHUSDT","143690.066225166","274585.703728029","5727.96056500923"
"2021-11-24","ETHUSDT","141369.536423841","270151.268382164","5727.96056500923"
"2021-11-25","ETHUSDT","149829.470198676","286317.847813029","5727.96056500923"
"2021-11-26","ETHUSDT","133814.569536424","255714.042804074","5727.96056500923"
"2021-11-27","ETHUSDT","135605.629139073","259136.682756383","5727.96056500923"
"2021-11-28","ETHUSDT","142211.258278146","271759.763623201","5727.96056500923"
"2021-11-29","ETHUSDT","147169.867549669","281235.458444024","5727.96056500923"
"2021-11-30","ETHUSDT","153319.867549669","292987.851092248","5727.96056500923"
"2021-12-01","ETHUSDT","151753.311258279","289994.227573228","5727.96056500923"
"2021-12-02","ETHUSDT","149377.814569537","285454.752805643","5727.96056500923"
"2021-12-03","ETHUSDT","139593.708609272","266757.735739488","5727.96056500923"
"2021-12-04","ETHUSDT","136332.781456954","260526.24040757","5727.96056500923"
"2021-12-05","ETHUSDT","138954.966887418","260395.977287367","5727.96056500923"
"2021-12-06","ETHUSDT","143959.933774835","260395.977287367","5727.96056500923"
"2021-12-07","ETHUSDT","142596.026490067","260395.977287367","5727.96056500923"
"2021-12-08","ETHUSDT","146917.549668875","260395.977287367","5727.96056500923"
"2021-12-09","ETHUSDT","135948.344370861","260395.977287367","5727.96056500923"
"2021-12-10","ETHUSDT","129070.860927153","260395.977287367","5727.96056500923"
"2021-12-11","ETHUSDT","135409.602649007","260395.977287367","5727.96056500923"
"2021-12-12","ETHUSDT","136754.966887418","260395.977287367","5727.96056500923"
"2021-12-13","ETHUSDT","125229.470198676","260395.977287367","5727.96056500923"
"2021-12-14","ETHUSDT","127781.125827815","260395.977287367","5727.96056500923"
"2021-12-15","ETHUSDT","133082.119205298","260395.977287367","5727.96056500923"
"2021-12-16","ETHUSDT","131063.245033113","260395.977287367","5727.96056500923"
"2021-12-17","ETHUSDT","128325.165562914","260395.977287367","5727.96056500923"
"2021-12-18","ETHUSDT","131123.509933775","260395.977287367","5727.96056500923"
"2021-12-19","ETHUSDT","129938.410596027","260395.977287367","5727.96056500923"
"2021-12-20","ETHUSDT","130620.198675497","260395.977287367","5727.96056500923"
"2021-12-21","ETHUSDT","132918.874172186","260395.977287367","5727.96056500923"
"2021-12-22","ETHUSDT","131771.854304636","260395.977287367","5727.96056500923"
"2021-12-23","ETHUSDT","136139.40397351","260395.977287367","5727.96056500923"
